,Date,Start,Visitor,VisitorPTS,Home,HomePTS
1221,Tue Apr 14 2015,8:00 pm,Washington Wizards,95,Indiana Pacers,99
1222,Tue Apr 14 2015,10:30 pm,Los Angeles Clippers,112,Phoenix Suns,101
1223,Wed Apr 15 2015,8:00 pm,Orlando Magic,88,Brooklyn Nets,101
1224,Wed Apr 15 2015,8:00 pm,Atlanta Hawks,85,Chicago Bulls,91
1225,Wed Apr 15 2015,8:00 pm,Washington Wizards,108,Cleveland Cavaliers,113
1226,Wed Apr 15 2015,8:00 pm,Portland Trail Blazers,98,Dallas Mavericks,114
1227,Wed Apr 15 2015,10:30 pm,Denver Nuggets,126,Golden State Warriors,133
1228,Wed Apr 15 2015,8:00 pm,Utah Jazz,91,Houston Rockets,117
1229,Wed Apr 15 2015,10:30 pm,Sacramento Kings,122,Los Angeles Lakers,99
1230,Wed Apr 15 2015,9:30 pm,Indiana Pacers,83,Memphis Grizzlies,95
1231,Wed Apr 15 2015,8:00 pm,Boston Celtics,105,Milwaukee Bucks,100
1232,Wed Apr 15 2015,8:00 pm,Oklahoma City Thunder,138,Minnesota Timberwolves,113
1233,Wed Apr 15 2015,8:00 pm,San Antonio Spurs,103,New Orleans Pelicans,108
1234,Wed Apr 15 2015,8:00 pm,Detroit Pistons,112,New York Knicks,90
1235,Wed Apr 15 2015,8:00 pm,Miami Heat,105,Philadelphia 76ers,101
1236,Wed Apr 15 2015,7:00 pm,Charlotte Hornets,87,Toronto Raptors,92
