,Date,Start,Visitor,VisitorPTS,Home,HomePTS
951,Mon Mar 11 2013,7:30 pm,Oklahoma City Thunder,93,San Antonio Spurs,105
952,Mon Mar 11 2013,7:00 pm,Detroit Pistons,90,Utah Jazz,103
953,Tue Mar 12 2013,7:30 pm,New Orleans Hornets,98,Brooklyn Nets,108
954,Tue Mar 12 2013,7:00 pm,Boston Celtics,74,Charlotte Bobcats,100
955,Tue Mar 12 2013,7:00 pm,Washington Wizards,90,Cleveland Cavaliers,95
956,Tue Mar 12 2013,7:30 pm,Atlanta Hawks,81,Miami Heat,98
957,Tue Mar 12 2013,7:00 pm,Dallas Mavericks,115,Milwaukee Bucks,108
958,Tue Mar 12 2013,7:00 pm,San Antonio Spurs,83,Minnesota Timberwolves,107
959,Tue Mar 12 2013,7:00 pm,Los Angeles Lakers,106,Orlando Magic,97
960,Tue Mar 12 2013,7:00 pm,Memphis Grizzlies,102,Portland Trail Blazers,97
961,Wed Mar 13 2013,7:30 pm,Los Angeles Lakers,92,Atlanta Hawks,96
962,Wed Mar 13 2013,7:30 pm,Toronto Raptors,88,Boston Celtics,112
963,Wed Mar 13 2013,8:30 pm,New York Knicks,94,Denver Nuggets,117
964,Wed Mar 13 2013,7:30 pm,Detroit Pistons,97,Golden State Warriors,105
965,Wed Mar 13 2013,7:00 pm,Phoenix Suns,81,Houston Rockets,111
966,Wed Mar 13 2013,7:00 pm,Minnesota Timberwolves,91,Indiana Pacers,107
967,Wed Mar 13 2013,7:30 pm,Memphis Grizzlies,96,Los Angeles Clippers,85
968,Wed Mar 13 2013,7:00 pm,Utah Jazz,87,Oklahoma City Thunder,110
969,Wed Mar 13 2013,7:00 pm,Miami Heat,98,Philadelphia 76ers,94
970,Wed Mar 13 2013,7:00 pm,Chicago Bulls,79,Sacramento Kings,121
971,Wed Mar 13 2013,7:00 pm,Milwaukee Bucks,93,Washington Wizards,106
972,Thu Mar 14 2013,7:30 pm,New York Knicks,90,Portland Trail Blazers,105
973,Thu Mar 14 2013,7:00 pm,Dallas Mavericks,91,San Antonio Spurs,92
974,Fri Mar 15 2013,7:30 pm,Phoenix Suns,94,Atlanta Hawks,107
975,Fri Mar 15 2013,7:30 pm,Cleveland Cavaliers,86,Dallas Mavericks,96
976,Fri Mar 15 2013,7:00 pm,Memphis Grizzlies,80,Denver Nuggets,87
977,Fri Mar 15 2013,7:30 pm,Chicago Bulls,113,Golden State Warriors,95
978,Fri Mar 15 2013,7:00 pm,Minnesota Timberwolves,100,Houston Rockets,108
979,Fri Mar 15 2013,7:00 pm,Los Angeles Lakers,99,Indiana Pacers,93
980,Fri Mar 15 2013,7:30 pm,Miami Heat,107,Milwaukee Bucks,94
981,Fri Mar 15 2013,7:00 pm,Orlando Magic,104,Oklahoma City Thunder,117
982,Fri Mar 15 2013,7:00 pm,Charlotte Bobcats,78,Toronto Raptors,92
983,Fri Mar 15 2013,7:00 pm,New Orleans Hornets,87,Washington Wizards,96
984,Sat Mar 16 2013,7:30 pm,Charlotte Bobcats,88,Boston Celtics,105
985,Sat Mar 16 2013,7:30 pm,Indiana Pacers,91,Philadelphia 76ers,98
986,Sat Mar 16 2013,7:00 pm,Detroit Pistons,101,Portland Trail Blazers,112
987,Sat Mar 16 2013,7:30 pm,Cleveland Cavaliers,113,San Antonio Spurs,119
988,Sat Mar 16 2013,8:00 pm,Memphis Grizzlies,84,Utah Jazz,90
989,Sat Mar 16 2013,7:00 pm,Phoenix Suns,105,Washington Wizards,127
990,Sun Mar 17 2013,8:00 pm,Atlanta Hawks,105,Brooklyn Nets,93
991,Sun Mar 17 2013,6:30 pm,Oklahoma City Thunder,107,Dallas Mavericks,101
992,Sun Mar 17 2013,6:00 pm,Golden State Warriors,108,Houston Rockets,78
993,Sun Mar 17 2013,12:30 pm,New York Knicks,80,Los Angeles Clippers,93
994,Sun Mar 17 2013,6:30 pm,Sacramento Kings,102,Los Angeles Lakers,113
995,Sun Mar 17 2013,12:00 pm,Orlando Magic,109,Milwaukee Bucks,115
996,Sun Mar 17 2013,6:00 pm,New Orleans Hornets,95,Minnesota Timberwolves,97
997,Sun Mar 17 2013,1:00 pm,Miami Heat,108,Toronto Raptors,91
998,Mon Mar 18 2013,7:30 pm,Dallas Mavericks,127,Atlanta Hawks,113
999,Mon Mar 18 2013,8:00 pm,Miami Heat,105,Boston Celtics,103
1000,Mon Mar 18 2013,7:00 pm,Washington Wizards,114,Charlotte Bobcats,119
1001,Mon Mar 18 2013,7:00 pm,Denver Nuggets,119,Chicago Bulls,118
1002,Mon Mar 18 2013,7:00 pm,Indiana Pacers,111,Cleveland Cavaliers,90
1003,Mon Mar 18 2013,7:30 pm,Brooklyn Nets,119,Detroit Pistons,82
1004,Mon Mar 18 2013,7:00 pm,Minnesota Timberwolves,77,Memphis Grizzlies,92
1005,Mon Mar 18 2013,7:00 pm,Golden State Warriors,93,New Orleans Hornets,72
1006,Mon Mar 18 2013,7:00 pm,Portland Trail Blazers,100,Philadelphia 76ers,101
1007,Mon Mar 18 2013,7:00 pm,Los Angeles Lakers,76,Phoenix Suns,99
1008,Mon Mar 18 2013,8:30 pm,New York Knicks,90,Utah Jazz,83
1009,Tue Mar 19 2013,7:00 pm,Orlando Magic,73,Indiana Pacers,95
1010,Tue Mar 19 2013,7:00 pm,Portland Trail Blazers,95,Milwaukee Bucks,102
1011,Tue Mar 19 2013,7:00 pm,Denver Nuggets,114,Oklahoma City Thunder,104
1012,Tue Mar 19 2013,7:00 pm,Los Angeles Clippers,101,Sacramento Kings,116
1013,Wed Mar 20 2013,7:30 pm,Milwaukee Bucks,90,Atlanta Hawks,98
1014,Wed Mar 20 2013,7:00 pm,Toronto Raptors,101,Charlotte Bobcats,107
1015,Wed Mar 20 2013,7:00 pm,Miami Heat,98,Cleveland Cavaliers,95
1016,Wed Mar 20 2013,7:00 pm,Brooklyn Nets,113,Dallas Mavericks,96
1017,Wed Mar 20 2013,7:00 pm,Utah Jazz,93,Houston Rockets,100
1018,Wed Mar 20 2013,7:30 pm,Philadelphia 76ers,72,Los Angeles Clippers,101
1019,Wed Mar 20 2013,7:00 pm,Oklahoma City Thunder,89,Memphis Grizzlies,90
1020,Wed Mar 20 2013,7:00 pm,Boston Celtics,86,New Orleans Hornets,87
1021,Wed Mar 20 2013,7:30 pm,Orlando Magic,94,New York Knicks,106
1022,Wed Mar 20 2013,7:00 pm,Washington Wizards,88,Phoenix Suns,79
1023,Wed Mar 20 2013,7:30 pm,Golden State Warriors,93,San Antonio Spurs,104
1024,Thu Mar 21 2013,7:00 pm,Portland Trail Blazers,99,Chicago Bulls,89
1025,Thu Mar 21 2013,7:00 pm,Philadelphia 76ers,100,Denver Nuggets,101
1026,Thu Mar 21 2013,7:00 pm,Minnesota Timberwolves,98,Sacramento Kings,101
1027,Fri Mar 22 2013,7:30 pm,Portland Trail Blazers,104,Atlanta Hawks,93
1028,Fri Mar 22 2013,7:30 pm,Boston Celtics,94,Dallas Mavericks,104
1029,Fri Mar 22 2013,7:00 pm,Cleveland Cavaliers,78,Houston Rockets,116
1030,Fri Mar 22 2013,7:00 pm,Milwaukee Bucks,78,Indiana Pacers,102
1031,Fri Mar 22 2013,7:30 pm,Washington Wizards,103,Los Angeles Lakers,100
1032,Fri Mar 22 2013,7:30 pm,Detroit Pistons,89,Miami Heat,103
1033,Fri Mar 22 2013,7:00 pm,Memphis Grizzlies,83,New Orleans Hornets,90
1034,Fri Mar 22 2013,7:00 pm,Oklahoma City Thunder,97,Orlando Magic,89
1035,Fri Mar 22 2013,7:00 pm,Minnesota Timberwolves,117,Phoenix Suns,86
1036,Fri Mar 22 2013,7:30 pm,Utah Jazz,97,San Antonio Spurs,104
1037,Fri Mar 22 2013,7:00 pm,New York Knicks,99,Toronto Raptors,94
1038,Sat Mar 23 2013,7:00 pm,Detroit Pistons,92,Charlotte Bobcats,91
1039,Sat Mar 23 2013,7:00 pm,Indiana Pacers,84,Chicago Bulls,87
1040,Sat Mar 23 2013,7:00 pm,Sacramento Kings,95,Denver Nuggets,101
1041,Sat Mar 23 2013,7:30 pm,Washington Wizards,92,Golden State Warriors,101
1042,Sat Mar 23 2013,7:30 pm,Brooklyn Nets,95,Los Angeles Clippers,101
1043,Sat Mar 23 2013,7:00 pm,Boston Celtics,106,Memphis Grizzlies,110
1044,Sat Mar 23 2013,7:30 pm,Toronto Raptors,84,New York Knicks,110
1045,Sun Mar 24 2013,6:30 pm,Utah Jazz,108,Dallas Mavericks,113
1046,Sun Mar 24 2013,6:00 pm,San Antonio Spurs,95,Houston Rockets,96
1047,Sun Mar 24 2013,6:00 pm,Charlotte Bobcats,77,Miami Heat,109
1048,Sun Mar 24 2013,2:00 pm,Atlanta Hawks,104,Milwaukee Bucks,99
1049,Sun Mar 24 2013,6:00 pm,Chicago Bulls,104,Minnesota Timberwolves,97
1050,Sun Mar 24 2013,6:00 pm,Portland Trail Blazers,83,Oklahoma City Thunder,103
1051,Sun Mar 24 2013,6:00 pm,Brooklyn Nets,102,Phoenix Suns,100
1052,Sun Mar 24 2013,6:00 pm,Philadelphia 76ers,117,Sacramento Kings,103
1053,Mon Mar 25 2013,7:30 pm,Los Angeles Lakers,103,Golden State Warriors,109
1054,Mon Mar 25 2013,7:00 pm,Atlanta Hawks,94,Indiana Pacers,100
1055,Mon Mar 25 2013,7:00 pm,Denver Nuggets,86,New Orleans Hornets,110
1056,Mon Mar 25 2013,7:00 pm,Miami Heat,108,Orlando Magic,94
1057,Mon Mar 25 2013,7:00 pm,Philadelphia 76ers,91,Utah Jazz,107
1058,Mon Mar 25 2013,7:00 pm,Memphis Grizzlies,94,Washington Wizards,107
1059,Tue Mar 26 2013,7:00 pm,New York Knicks,100,Boston Celtics,85
1060,Tue Mar 26 2013,8:30 pm,Los Angeles Clippers,102,Dallas Mavericks,109
1061,Tue Mar 26 2013,7:30 pm,Minnesota Timberwolves,105,Detroit Pistons,82
1062,Wed Mar 27 2013,7:00 pm,Orlando Magic,108,Charlotte Bobcats,114
1063,Wed Mar 27 2013,7:00 pm,Miami Heat,97,Chicago Bulls,101
1064,Wed Mar 27 2013,7:00 pm,Boston Celtics,93,Cleveland Cavaliers,92
1065,Wed Mar 27 2013,7:30 pm,Sacramento Kings,105,Golden State Warriors,98
1066,Wed Mar 27 2013,7:00 pm,Indiana Pacers,100,Houston Rockets,91
1067,Wed Mar 27 2013,7:00 pm,Los Angeles Lakers,120,Minnesota Timberwolves,117
1068,Wed Mar 27 2013,7:00 pm,Los Angeles Clippers,105,New Orleans Hornets,91
1069,Wed Mar 27 2013,7:30 pm,Memphis Grizzlies,101,New York Knicks,108
1070,Wed Mar 27 2013,7:00 pm,Washington Wizards,80,Oklahoma City Thunder,103
1071,Wed Mar 27 2013,7:00 pm,Milwaukee Bucks,92,Philadelphia 76ers,100
1072,Wed Mar 27 2013,7:30 pm,Brooklyn Nets,111,Portland Trail Blazers,93
1073,Wed Mar 27 2013,7:30 pm,Denver Nuggets,99,San Antonio Spurs,100
1074,Wed Mar 27 2013,7:00 pm,Atlanta Hawks,107,Toronto Raptors,88
1075,Wed Mar 27 2013,7:00 pm,Phoenix Suns,88,Utah Jazz,103
1076,Thu Mar 28 2013,7:30 pm,Indiana Pacers,103,Dallas Mavericks,78
1077,Thu Mar 28 2013,7:00 pm,Los Angeles Lakers,103,Milwaukee Bucks,113
1078,Thu Mar 28 2013,7:00 pm,Sacramento Kings,117,Phoenix Suns,103
1079,Fri Mar 29 2013,7:30 pm,Atlanta Hawks,107,Boston Celtics,118
1080,Fri Mar 29 2013,7:30 pm,Philadelphia 76ers,97,Cleveland Cavaliers,87
1081,Fri Mar 29 2013,7:00 pm,Brooklyn Nets,87,Denver Nuggets,109
1082,Fri Mar 29 2013,7:30 pm,Toronto Raptors,99,Detroit Pistons,82
1083,Fri Mar 29 2013,7:00 pm,Houston Rockets,94,Memphis Grizzlies,103
1084,Fri Mar 29 2013,7:00 pm,Oklahoma City Thunder,93,Minnesota Timberwolves,101
1085,Fri Mar 29 2013,7:00 pm,Miami Heat,108,New Orleans Hornets,89
1086,Fri Mar 29 2013,7:30 pm,Charlotte Bobcats,102,New York Knicks,111
1087,Fri Mar 29 2013,7:00 pm,Washington Wizards,92,Orlando Magic,97
1088,Fri Mar 29 2013,7:00 pm,Utah Jazz,105,Portland Trail Blazers,95
1089,Fri Mar 29 2013,7:30 pm,Los Angeles Clippers,102,San Antonio Spurs,104
1090,Sat Mar 30 2013,7:00 pm,Orlando Magic,88,Atlanta Hawks,97
1091,Sat Mar 30 2013,1:00 pm,Chicago Bulls,98,Dallas Mavericks,100
1092,Sat Mar 30 2013,7:30 pm,Portland Trail Blazers,98,Golden State Warriors,125
1093,Sat Mar 30 2013,7:00 pm,Los Angeles Clippers,81,Houston Rockets,98
1094,Sat Mar 30 2013,7:30 pm,Oklahoma City Thunder,109,Milwaukee Bucks,99
1095,Sat Mar 30 2013,7:00 pm,Memphis Grizzlies,99,Minnesota Timberwolves,86
1096,Sat Mar 30 2013,8:00 pm,Charlotte Bobcats,92,Philadelphia 76ers,100
1097,Sat Mar 30 2013,7:00 pm,Indiana Pacers,112,Phoenix Suns,104
1098,Sat Mar 30 2013,7:00 pm,Los Angeles Lakers,103,Sacramento Kings,98
1099,Sat Mar 30 2013,7:00 pm,Brooklyn Nets,107,Utah Jazz,116
1100,Sun Mar 31 2013,6:00 pm,Detroit Pistons,94,Chicago Bulls,95
1101,Sun Mar 31 2013,5:00 pm,Cleveland Cavaliers,92,New Orleans Hornets,112
1102,Sun Mar 31 2013,7:30 pm,Boston Celtics,89,New York Knicks,108
1103,Sun Mar 31 2013,6:00 pm,Miami Heat,88,San Antonio Spurs,86
1104,Sun Mar 31 2013,6:00 pm,Toronto Raptors,92,Washington Wizards,109
1106,Mon Apr 1 2013,7:30 pm,Cleveland Cavaliers,94,Atlanta Hawks,102
1107,Mon Apr 1 2013,7:00 pm,Orlando Magic,103,Houston Rockets,111
1108,Mon Apr 1 2013,7:30 pm,Indiana Pacers,109,Los Angeles Clippers,106
1109,Mon Apr 1 2013,7:00 pm,San Antonio Spurs,90,Memphis Grizzlies,92
1110,Mon Apr 1 2013,7:00 pm,Charlotte Bobcats,102,Milwaukee Bucks,131
1111,Mon Apr 1 2013,7:00 pm,Boston Celtics,100,Minnesota Timberwolves,110
1112,Mon Apr 1 2013,7:00 pm,Detroit Pistons,108,Toronto Raptors,98
1113,Mon Apr 1 2013,7:00 pm,Portland Trail Blazers,102,Utah Jazz,112
1114,Tue Apr 2 2013,7:30 pm,Dallas Mavericks,81,Los Angeles Lakers,101
1115,Tue Apr 2 2013,8:00 pm,New York Knicks,102,Miami Heat,90
1116,Tue Apr 2 2013,7:00 pm,Chicago Bulls,86,Washington Wizards,90
1117,Wed Apr 3 2013,7:00 pm,New York Knicks,95,Atlanta Hawks,82
1118,Wed Apr 3 2013,7:30 pm,Detroit Pistons,93,Boston Celtics,98
1119,Wed Apr 3 2013,7:00 pm,Philadelphia 76ers,83,Charlotte Bobcats,88
1120,Wed Apr 3 2013,7:00 pm,Brooklyn Nets,113,Cleveland Cavaliers,95
1121,Wed Apr 3 2013,7:30 pm,New Orleans Hornets,88,Golden State Warriors,98
1122,Wed Apr 3 2013,7:30 pm,Phoenix Suns,101,Los Angeles Clippers,126
1123,Wed Apr 3 2013,7:00 pm,Minnesota Timberwolves,107,Milwaukee Bucks,98
1124,Wed Apr 3 2013,7:00 pm,Memphis Grizzlies,94,Portland Trail Blazers,76
1125,Wed Apr 3 2013,7:00 pm,Houston Rockets,112,Sacramento Kings,102
1126,Wed Apr 3 2013,7:30 pm,Orlando Magic,84,San Antonio Spurs,98
1127,Wed Apr 3 2013,7:00 pm,Washington Wizards,78,Toronto Raptors,88
1128,Wed Apr 3 2013,7:00 pm,Denver Nuggets,113,Utah Jazz,96
1129,Thu Apr 4 2013,7:00 pm,Chicago Bulls,92,Brooklyn Nets,90
1130,Thu Apr 4 2013,7:00 pm,Dallas Mavericks,94,Denver Nuggets,95
1131,Thu Apr 4 2013,8:30 pm,San Antonio Spurs,88,Oklahoma City Thunder,100
1132,Fri Apr 5 2013,7:30 pm,Philadelphia 76ers,101,Atlanta Hawks,90
1133,Fri Apr 5 2013,7:30 pm,Cleveland Cavaliers,97,Boston Celtics,91
1134,Fri Apr 5 2013,8:00 pm,Miami Heat,89,Charlotte Bobcats,79
1135,Fri Apr 5 2013,7:00 pm,Orlando Magic,86,Chicago Bulls,87
1136,Fri Apr 5 2013,8:00 pm,Oklahoma City Thunder,97,Indiana Pacers,75
1137,Fri Apr 5 2013,7:30 pm,Memphis Grizzlies,84,Los Angeles Lakers,86
1138,Fri Apr 5 2013,7:00 pm,Toronto Raptors,95,Minnesota Timberwolves,93
1139,Fri Apr 5 2013,7:30 pm,Milwaukee Bucks,83,New York Knicks,101
1140,Fri Apr 5 2013,7:00 pm,Golden State Warriors,111,Phoenix Suns,107
1141,Fri Apr 5 2013,7:30 pm,Houston Rockets,116,Portland Trail Blazers,98
1142,Fri Apr 5 2013,7:00 pm,Dallas Mavericks,117,Sacramento Kings,108
1143,Fri Apr 5 2013,7:00 pm,New Orleans Hornets,83,Utah Jazz,95
1144,Sat Apr 6 2013,7:30 pm,Charlotte Bobcats,96,Brooklyn Nets,105
1145,Sat Apr 6 2013,7:00 pm,Houston Rockets,114,Denver Nuggets,132
1146,Sat Apr 6 2013,7:30 pm,Philadelphia 76ers,87,Miami Heat,106
1147,Sat Apr 6 2013,7:30 pm,Toronto Raptors,83,Milwaukee Bucks,100
1148,Sat Apr 6 2013,7:00 pm,Detroit Pistons,101,Minnesota Timberwolves,107
1149,Sat Apr 6 2013,7:30 pm,Atlanta Hawks,97,San Antonio Spurs,99
1150,Sat Apr 6 2013,7:00 pm,Indiana Pacers,85,Washington Wizards,104
1151,Sun Apr 7 2013,6:00 pm,Washington Wizards,96,Boston Celtics,107
1152,Sun Apr 7 2013,6:00 pm,Orlando Magic,85,Cleveland Cavaliers,91
1153,Sun Apr 7 2013,7:30 pm,Chicago Bulls,85,Detroit Pistons,99
1154,Sun Apr 7 2013,5:00 pm,Utah Jazz,97,Golden State Warriors,90
1155,Sun Apr 7 2013,12:30 pm,Los Angeles Lakers,95,Los Angeles Clippers,109
1156,Sun Apr 7 2013,12:00 pm,New York Knicks,125,Oklahoma City Thunder,120
1157,Sun Apr 7 2013,6:00 pm,New Orleans Hornets,95,Phoenix Suns,92
1158,Sun Apr 7 2013,6:00 pm,Dallas Mavericks,96,Portland Trail Blazers,91
1159,Sun Apr 7 2013,3:00 pm,Memphis Grizzlies,89,Sacramento Kings,87
1160,Tue Apr 9 2013,7:30 pm,Philadelphia 76ers,83,Brooklyn Nets,104
1161,Tue Apr 9 2013,7:00 pm,Toronto Raptors,101,Chicago Bulls,98
1162,Tue Apr 9 2013,7:30 pm,Minnesota Timberwolves,89,Golden State Warriors,105
1163,Tue Apr 9 2013,7:00 pm,Phoenix Suns,98,Houston Rockets,101
1164,Tue Apr 9 2013,7:00 pm,Cleveland Cavaliers,94,Indiana Pacers,99
1165,Tue Apr 9 2013,7:30 pm,New Orleans Hornets,96,Los Angeles Lakers,104
1166,Tue Apr 9 2013,7:00 pm,Charlotte Bobcats,75,Memphis Grizzlies,94
1167,Tue Apr 9 2013,7:30 pm,Milwaukee Bucks,83,Miami Heat,94
1168,Tue Apr 9 2013,7:30 pm,Washington Wizards,99,New York Knicks,120
1169,Tue Apr 9 2013,7:00 pm,Oklahoma City Thunder,90,Utah Jazz,80
1170,Wed Apr 10 2013,8:00 pm,Brooklyn Nets,101,Boston Celtics,93
1171,Wed Apr 10 2013,7:00 pm,Detroit Pistons,111,Cleveland Cavaliers,104
1172,Wed Apr 10 2013,7:30 pm,Phoenix Suns,102,Dallas Mavericks,91
1173,Wed Apr 10 2013,8:30 pm,San Antonio Spurs,86,Denver Nuggets,96
1174,Wed Apr 10 2013,7:30 pm,Minnesota Timberwolves,95,Los Angeles Clippers,111
1175,Wed Apr 10 2013,7:00 pm,Milwaukee Bucks,103,Orlando Magic,113
1176,Wed Apr 10 2013,7:00 pm,Atlanta Hawks,124,Philadelphia 76ers,101
1177,Wed Apr 10 2013,7:00 pm,Los Angeles Lakers,113,Portland Trail Blazers,106
1178,Wed Apr 10 2013,7:00 pm,New Orleans Hornets,110,Sacramento Kings,121
1179,Wed Apr 10 2013,7:00 pm,Miami Heat,103,Washington Wizards,98
1180,Thu Apr 11 2013,7:00 pm,New York Knicks,111,Chicago Bulls,118
1181,Thu Apr 11 2013,7:30 pm,Oklahoma City Thunder,116,Golden State Warriors,97
1182,Fri Apr 12 2013,7:30 pm,Milwaukee Bucks,104,Atlanta Hawks,109
1183,Fri Apr 12 2013,7:30 pm,New York Knicks,101,Cleveland Cavaliers,91
1184,Fri Apr 12 2013,7:30 pm,Denver Nuggets,105,Dallas Mavericks,108
1185,Fri Apr 12 2013,7:30 pm,Charlotte Bobcats,93,Detroit Pistons,113
1186,Fri Apr 12 2013,7:00 pm,Memphis Grizzlies,82,Houston Rockets,78
1187,Fri Apr 12 2013,7:00 pm,Brooklyn Nets,117,Indiana Pacers,109
1188,Fri Apr 12 2013,7:30 pm,Golden State Warriors,116,Los Angeles Lakers,118
1189,Fri Apr 12 2013,7:30 pm,Boston Celtics,101,Miami Heat,109
1190,Fri Apr 12 2013,7:00 pm,Los Angeles Clippers,96,New Orleans Hornets,93
1191,Fri Apr 12 2013,7:00 pm,Oklahoma City Thunder,106,Portland Trail Blazers,90
1192,Fri Apr 12 2013,7:30 pm,Sacramento Kings,101,San Antonio Spurs,108
1193,Fri Apr 12 2013,7:00 pm,Chicago Bulls,88,Toronto Raptors,97
1194,Fri Apr 12 2013,7:00 pm,Minnesota Timberwolves,100,Utah Jazz,107
1195,Fri Apr 12 2013,7:00 pm,Philadelphia 76ers,97,Washington Wizards,86
1196,Sat Apr 13 2013,7:00 pm,Milwaukee Bucks,85,Charlotte Bobcats,95
1197,Sat Apr 13 2013,7:00 pm,Los Angeles Clippers,91,Memphis Grizzlies,87
1198,Sat Apr 13 2013,7:00 pm,Phoenix Suns,93,Minnesota Timberwolves,105
1199,Sat Apr 13 2013,7:00 pm,Boston Celtics,120,Orlando Magic,88
1200,Sun Apr 14 2013,3:00 pm,Portland Trail Blazers,109,Denver Nuggets,118
1201,Sun Apr 14 2013,6:00 pm,Sacramento Kings,100,Houston Rockets,121
1202,Sun Apr 14 2013,6:30 pm,San Antonio Spurs,86,Los Angeles Lakers,91
1203,Sun Apr 14 2013,1:00 pm,Chicago Bulls,93,Miami Heat,105
1204,Sun Apr 14 2013,5:00 pm,Dallas Mavericks,107,New Orleans Hornets,89
1205,Sun Apr 14 2013,3:30 pm,Indiana Pacers,80,New York Knicks,90
1206,Sun Apr 14 2013,3:30 pm,Cleveland Cavaliers,77,Philadelphia 76ers,91
1207,Sun Apr 14 2013,3:30 pm,Brooklyn Nets,87,Toronto Raptors,93
1208,Mon Apr 15 2013,7:30 pm,Washington Wizards,101,Brooklyn Nets,106
1209,Mon Apr 15 2013,7:00 pm,New York Knicks,95,Charlotte Bobcats,106
1210,Mon Apr 15 2013,7:00 pm,Miami Heat,96,Cleveland Cavaliers,95
1211,Mon Apr 15 2013,7:00 pm,Memphis Grizzlies,103,Dallas Mavericks,97
1212,Mon Apr 15 2013,7:30 pm,Philadelphia 76ers,101,Detroit Pistons,109
1213,Mon Apr 15 2013,7:30 pm,San Antonio Spurs,106,Golden State Warriors,116
1214,Mon Apr 15 2013,7:00 pm,Denver Nuggets,112,Milwaukee Bucks,111
1215,Mon Apr 15 2013,7:00 pm,Utah Jazz,96,Minnesota Timberwolves,80
1216,Mon Apr 15 2013,7:00 pm,Sacramento Kings,95,Oklahoma City Thunder,104
1217,Mon Apr 15 2013,7:00 pm,Chicago Bulls,102,Orlando Magic,84
1218,Mon Apr 15 2013,7:00 pm,Houston Rockets,112,Phoenix Suns,119
1219,Tue Apr 16 2013,8:00 pm,Toronto Raptors,113,Atlanta Hawks,96
1220,Tue Apr 16 2013,7:30 pm,Portland Trail Blazers,77,Los Angeles Clippers,93
1221,Wed Apr 17 2013,8:00 pm,Detroit Pistons,99,Brooklyn Nets,103
1222,Wed Apr 17 2013,8:00 pm,Cleveland Cavaliers,98,Charlotte Bobcats,105
1223,Wed Apr 17 2013,7:00 pm,Washington Wizards,92,Chicago Bulls,95
1224,Wed Apr 17 2013,7:00 pm,New Orleans Hornets,87,Dallas Mavericks,99
1225,Wed Apr 17 2013,6:00 pm,Phoenix Suns,98,Denver Nuggets,118
1226,Wed Apr 17 2013,8:00 pm,Philadelphia 76ers,105,Indiana Pacers,95
1227,Wed Apr 17 2013,7:30 pm,Houston Rockets,95,Los Angeles Lakers,99
1228,Wed Apr 17 2013,7:00 pm,Utah Jazz,70,Memphis Grizzlies,86
1229,Wed Apr 17 2013,8:00 pm,Orlando Magic,93,Miami Heat,105
1230,Wed Apr 17 2013,8:00 pm,Atlanta Hawks,92,New York Knicks,98
1231,Wed Apr 17 2013,7:00 pm,Milwaukee Bucks,95,Oklahoma City Thunder,89
1232,Wed Apr 17 2013,7:30 pm,Golden State Warriors,99,Portland Trail Blazers,88
1233,Wed Apr 17 2013,7:30 pm,Los Angeles Clippers,112,Sacramento Kings,108
1234,Wed Apr 17 2013,7:00 pm,Minnesota Timberwolves,108,San Antonio Spurs,95
1235,Wed Apr 17 2013,8:00 pm,Boston Celtics,90,Toronto Raptors,114
